(id) (Px) (Py) (Pz) (Vx) (Vy) (Vz) (Massa) (Raio) (Fx) (Fy) (Fz) (Tempo)
| 2| 3.844e+08| 3.54289e+08| 0| -3.62355e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -5.71334e-18| 3.48291e-19| 0| 11500
| 3| 4.08903e-11| 7.38689e+08| 0| 1.06668e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.8551e-18| -4.58556e-18| 0| 11500
| 1| 1.17403e-10| 1.15968e-10| 0| 2.752e-14| 2.81e-14| 0| 6.371e+06| 5.972e+24| 3.94627e-18| 4.38067e-18| 0| 12000
| 2| 3.844e+08| 3.69693e+08| 0| -3.91346e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -5.88203e-18| 3.46063e-19| 0| 12000
| 3| 4.6459e-11| 7.54093e+08| 0| 1.16146e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.93576e-18| -4.72673e-18| 0| 12000
| 1| 1.3166e-10| 1.30572e-10| 0| 2.95141e-14| 3.03254e-14| 0| 6.371e+06| 5.972e+24| 4.02918e-18| 4.52014e-18| 0| 12500
| 2| 3.844e+08| 3.85097e+08| 0| -4.21167e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.04559e-18| 3.45343e-19| 0| 12500
| 3| 5.25117e-11| 7.69497e+08| 0| 1.26026e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.01642e-18| -4.86548e-18| 0| 12500
| 1| 1.46924e-10| 1.46305e-10| 0| 3.15484e-14| 3.26195e-14| 0| 6.371e+06| 5.972e+24| 4.10724e-18| 4.65571e-18| 0| 13000
| 2| 3.844e+08| 4.00501e+08| 0| -4.51794e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.20431e-18| 3.46242e-19| 0| 13000
| 3| 5.90684e-11| 7.84901e+08| 0| 1.3631e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.09707e-18| -5.00195e-18| 0| 13000
| 1| 1.63215e-10| 1.63203e-10| 0| 3.36206e-14| 3.49805e-14| 0| 6.371e+06| 5.972e+24| 4.18076e-18| 4.78743e-18| 0| 13500
| 2| 3.844e+08| 4.15905e+08| 0| -4.83202e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.35849e-18| 3.48843e-19| 0| 13500
| 3| 6.61495e-11| 8.00305e+08| 0| 1.46997e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.17773e-18| -5.13627e-18| 0| 13500
| 1| 1.8055e-10| 1.81297e-10| 0| 3.57284e-14| 3.74063e-14| 0| 6.371e+06| 5.972e+24| 4.25e-18| 4.91535e-18| 0| 14000
| 2| 3.844e+08| 4.31309e+08| 0| -5.15371e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.50838e-18| 3.53209e-19| 0| 14000
| 3| 7.37749e-11| 8.15709e+08| 0| 1.58087e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.25838e-18| -5.26856e-18| 0| 14000
| 1| 1.98949e-10| 2.0062e-10| 0| 3.78699e-14| 3.98952e-14| 0| 6.371e+06| 5.972e+24| 4.31523e-18| 5.03956e-18| 0| 14500
| 2| 3.844e+08| 4.46713e+08| 0| -5.48279e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.65427e-18| 3.59382e-19| 0| 14500
| 3| 8.1965e-11| 8.31113e+08| 0| 1.6958e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.33904e-18| -5.39894e-18| 0| 14500
| 1| 2.18426e-10| 2.21202e-10| 0| 4.0043e-14| 4.24452e-14| 0| 6.371e+06| 5.972e+24| 4.37669e-18| 5.16012e-18| 0| 15000
| 2| 3.844e+08| 4.62117e+08| 0| -5.81907e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.79639e-18| 3.67391e-19| 0| 15000
| 3| 9.07398e-11| 8.46517e+08| 0| 1.81477e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.4197e-18| -5.52751e-18| 0| 15000
| 1| 2.38997e-10| 2.43075e-10| 0| 4.2246e-14| 4.50547e-14| 0| 6.371e+06| 5.972e+24| 4.43463e-18| 5.27712e-18| 0| 15500
| 2| 3.844e+08| 4.77521e+08| 0| -6.16237e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -6.93498e-18| 3.77247e-19| 0| 15500
| 3| 1.0012e-10| 8.61921e+08| 0| 1.93777e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.50035e-18| -5.65436e-18| 0| 15500
| 1| 2.60677e-10| 2.66267e-10| 0| 4.44771e-14| 4.77218e-14| 0| 6.371e+06| 5.972e+24| 4.48926e-18| 5.39065e-18| 0| 16000
| 2| 3.844e+08| 4.92924e+08| 0| -6.51252e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.07027e-18| 3.88951e-19| 0| 16000
| 3| 1.10124e-10| 8.77324e+08| 0| 2.06481e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.58101e-18| -5.7796e-18| 0| 16000
| 1| 2.83479e-10| 2.90806e-10| 0| 4.67347e-14| 5.04448e-14| 0| 6.371e+06| 5.972e+24| 4.5408e-18| 5.5008e-18| 0| 16500
| 2| 3.844e+08| 5.08328e+08| 0| -6.86935e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.20247e-18| 4.02495e-19| 0| 16500
| 3| 1.20774e-10| 8.92728e+08| 0| 2.19587e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.66166e-18| -5.90329e-18| 0| 16500
| 1| 3.07416e-10| 3.16721e-10| 0| 4.90174e-14| 5.3222e-14| 0| 6.371e+06| 5.972e+24| 4.58944e-18| 5.60767e-18| 0| 17000
| 2| 3.844e+08| 5.23732e+08| 0| -7.23271e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.33176e-18| 4.1786e-19| 0| 17000
| 3| 1.3209e-10| 9.08132e+08| 0| 2.33097e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.74232e-18| -6.02553e-18| 0| 17000
| 1| 3.325e-10| 3.44038e-10| 0| 5.13237e-14| 5.60519e-14| 0| 6.371e+06| 5.972e+24| 4.63538e-18| 5.71135e-18| 0| 17500
| 2| 3.844e+08| 5.39136e+08| 0| -7.60248e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.45835e-18| 4.35024e-19| 0| 17500
| 3| 1.44091e-10| 9.23536e+08| 0| 2.4701e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.82298e-18| -6.14638e-18| 0| 17500
| 1| 3.58744e-10| 3.72782e-10| 0| 5.36524e-14| 5.89328e-14| 0| 6.371e+06| 5.972e+24| 4.67877e-18| 5.81195e-18| 0| 18000
| 2| 3.844e+08| 5.5454e+08| 0| -7.97851e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.5824e-18| 4.53956e-19| 0| 18000
| 3| 1.56798e-10| 9.3894e+08| 0| 2.61327e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.90363e-18| -6.26591e-18| 0| 18000
| 1| 3.86156e-10| 4.02979e-10| 0| 5.60021e-14| 6.18633e-14| 0| 6.371e+06| 5.972e+24| 4.71979e-18| 5.90956e-18| 0| 18500
| 2| 3.844e+08| 5.69944e+08| 0| -8.36068e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.70408e-18| 4.74623e-19| 0| 18500
| 3| 1.70231e-10| 9.54344e+08| 0| 2.76047e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| 2.98429e-18| -6.38418e-18| 0| 18500
| 1| 4.14749e-10| 4.34653e-10| 0| 5.83718e-14| 6.48419e-14| 0| 6.371e+06| 5.972e+24| 4.75859e-18| 6.00427e-18| 0| 19000
| 2| 3.844e+08| 5.85348e+08| 0| -8.74887e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -7.82353e-18| 4.96987e-19| 0| 19000
